Subject ,Age,Sex,ChoiceCondition,ExcCondition,leftprice,rightprice,response,resPrice,chosentype,rt,social over non ,nonsocial over social ,friends over fam,fam over s/o,s/o over friends,fam over friends,friends over s/o,s/o over fam,enjoy,ums avg,ums aff,ums int,person,thing,P-T,OPC sum,sns online support,sns online victim,sns in person victim,bis,bas drive,bas fun,bas reward responsiveness,iri sum,iri pt,iri fantasy, iri empathy,iri personal distress,rse,aq,mspss avg,mspss sig other,mspss fam,mspss friend,bad-good,sad-happy,tense-relaxed,accepted-rejected,,,"%socia, chosen total",%social chosen pre,%social chosen post,$pre social (SvNS & SvS),$Pre nonsocial,$post social(SvN & SvS),$post nonsocial,$pre total,$post total,$social total,$nonsocial total,Spre social (SvNS),$Post social (NvS),% Change Pre-Post,$Pre SvS,$Post SvS,$Social Total (SvNS)
exc7,18,0,0,0,0.02,0.03,2,0.03,0,2.48455761,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.03,0.01,2,0.01,0,2.435004741,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.02,0.05,1,0.02,1,2.284491239,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.04,0.03,2,0.03,0,1.451107262,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.04,1,0.01,0,2.751658103,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.05,1,0.01,0,1.850708167,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.03,0.05,2,0.05,1,1.351058215,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.01,2,0.01,1,1.734402024,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.03,0.01,1,0.03,1,1.967556722,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.03,0.02,2,0.02,1,1.450891417,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.04,0.01,1,0.04,0,1.850986215,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.02,0.04,1,0.02,1,1.985041705,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.04,2,0.04,1,1.217956609,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.05,1,0.01,0,2.81799897,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.02,2,0.02,0,1.467992608,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.03,0.02,2,0.02,0,2.35104173,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.04,0.01,2,0.01,1,2.267985021,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.04,1,0.01,1,2.435127593,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.04,0.04,1,0.04,1,1.784167317,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.05,0.01,2,0.01,1,1.90162515,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.05,0.01,2,0.01,0,2.334394,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.02,0.01,2,0.01,1,2.35109367,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.02,0.05,1,0.02,1,1.284133882,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.02,0.02,2,0.02,1,2.101451728,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.05,0.03,1,0.05,1,1.868193774,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.04,0.05,2,0.05,1,3.05170012,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.05,0.02,2,0.02,0,2.101714536,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.04,0.01,1,0.04,1,1.617261427,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.02,0.05,2,0.05,1,2.217511235,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.03,0.03,2,0.03,0,2.851556306,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.05,0.02,2,0.02,1,2.184677942,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.05,2,0.05,1,2.351327865,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.05,0.01,1,0.05,1,1.267527828,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.04,0.03,1,0.04,1,2.051352716,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.05,0.01,2,0.01,1,1.58462594,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.02,0.02,1,0.02,0,2.568210538,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.02,0.01,1,0.02,0,2.35147933,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.05,0.02,1,0.05,1,1.400849011,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.05,0.03,1,0.05,1,1.350499942,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.03,0.03,1,0.03,1,1.667927731,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.03,1,0.01,1,1.851144522,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.04,0.02,2,0.02,1,1.734506836,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.02,2,0.02,1,2.8682538,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.02,0.04,2,0.04,1,1.717308298,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.03,0.05,2,0.05,0,1.701776801,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.02,0.03,2,0.03,1,1.451115348,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.03,0.04,1,0.03,0,2.567939022,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.05,2,0.05,0,1.917582737,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.05,0.03,1,0.05,0,2.551053986,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,0,0,0.01,0.03,2,0.03,0,2.184637821,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.03,0.01,1,0.03,1,3.085658979,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.05,0.01,2,0.01,1,1.934576007,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.01,0.05,2,0.05,1,1.833946604,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.04,0.02,1,0.04,1,1.984608461,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.05,0.02,1,0.05,1,2.201171409,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.02,0.05,2,0.05,1,3.001771545,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.01,0.01,1,0.01,1,1.768120467,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.02,0.02,1,0.02,1,2.084852204,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.02,0.04,2,0.04,1,2.000952329,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.05,0.03,1,0.05,1,1.701323651,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.01,0.02,2,0.02,1,2.368369032,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.01,0.05,1,0.01,1,1.951701769,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.04,0.03,1,0.04,1,1.584220065,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.02,0.01,2,0.01,1,2.151503465,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.04,0.01,2,0.01,1,3.335615047,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.01,0.04,1,0.01,1,2.919090229,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.03,0.04,1,0.03,1,2.918080362,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.05,0.01,2,0.01,1,2.784955741,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
exc7,18,0,1,0,0.03,0.03,1,0.03,1,1.467767122,5,3,5,5,2,4,6,3,5,2.32,2.78,1.9,28,5,23,60,29,18,14,15,11,10,7,45,15,1,12,14,28,28,6.5,6.75,6.5,6.25,6,5,7,5,,,0.65,0.62,0.68,1.65,0.49,1.66,0.41,2.14,2.07,3.31,0.9,0.92,0.94,-0.06,0.73,0.72,1.86
